Word,Word-ID,Syn-ID,Synonym,CEFR,Strength,Syllabel
smooth,27483,25466,plain,3,2,1
smooth,27483,25495,mild,5,1,1
smooth,27483,25923,sleek,-1,1,1
smooth,27483,31316,even,2,2,1
smooth,27483,32576,stable,5,1,1
smooth,27483,33073,still,2,2,1
smooth,27483,33455,unbroken,-1,3,1
smooth,27483,34701,equable,-1,3,1
smooth,27483,34702,fluent,4,3,1
smooth,27483,34703,frictionless,-1,3,1
bleed,2920,24,run,1,2,1
bleed,2920,576,ooze,-1,1,1
bleed,2920,992,shed,5,2,1
bleed,2920,2244,weep,6,1,1
bleed,2920,2331,gush,-1,2,1
bleed,2920,2921,trickle,-1,1,1
bleed,2920,4086,drain,6,1,1
bleed,2920,6604,seep,-1,2,1
bleed,2920,9031,spurt,-1,2,1
bleed,2920,9567,exude,-1,2,1
bleed,2920,19888,leech,-1,2,1
spy,402,303,plant,1,2,1
spy,402,4147,patrol,5,2,1
spy,402,4149,snoop,-1,2,1
spy,402,4304,detective,3,3,1
spy,402,4444,agent,4,3,1
spy,402,4510,scout,-1,2,1
spy,402,5235,lookout,-1,2,1
spy,402,5510,mole,-1,3,1
spy,402,6062,watcher,-1,2,1
spy,402,6863,observer,6,2,1
spy,402,6953,operative,-1,3,1
spy,402,7418,emissary,-1,2,1
spy,402,8370,investigator,4,3,1
spy,402,11640,spook,-1,2,1
spy,402,15965,picket,-1,2,1
spy,402,22124,sleuth,-1,2,1
spy,402,29064,informer,-1,3,1
zone,4235,794,section,3,3,1
zone,4235,825,ground,4,3,1
zone,4235,1111,band,1,2,1
zone,4235,1154,area,3,3,1
zone,4235,3694,circuit,6,2,1
zone,4235,4556,belt,2,3,1
zone,4235,5427,territory,4,3,1
zone,4235,5849,sphere,5,2,1
zone,4235,6057,realm,6,2,1
zone,4235,7093,segment,5,2,1
zone,4235,7211,sector,5,3,1
pump,4547,59,draw,1,1,1
pump,4547,126,pour,3,1,1
pump,4547,704,empty,2,2,1
pump,4547,1885,force,4,2,1
pump,4547,2104,draft,4,2,1
pump,4547,2213,supply,4,1,1
pump,4547,2801,tap,4,1,1
pump,4547,4050,inflate,-1,2,1
pump,4547,4086,drain,6,1,1
pump,4547,4901,swell,6,2,1
pump,4547,6078,elevate,5,2,1
pump,4547,9114,siphon,-1,1,1
pump,4547,12835,inject,5,1,1
pump,4547,32464,push,2,1,1
pump,4547,32722,drive,1,2,1
pump,4547,33136,send,1,1,1
pump,4547,34799,dilate,-1,2,1
pump,4547,34800,distend,-1,2,1
brake,9873,3491,anchor,5,2,1
brake,9873,3786,obstacle,5,2,1
brake,9873,6364,deterrent,6,2,1
brake,9873,6433,rein,-1,2,1
brake,9873,6981,hamper,-1,2,1
brake,9873,7699,restraint,5,1,1
brake,9873,8406,curb,6,2,1
brake,9873,10473,hurdle,-1,2,1
brake,9873,14304,hindrance,-1,2,1
brake,9873,20721,damper,-1,1,1
brake,9873,28119,discouragement,-1,2,1
brake,9873,31923,control,3,2,1
brake,9873,35170,constraint,6,2,1
cope,2133,64,face,1,2,1
cope,2133,1222,weather,1,2,1
cope,2133,1322,deal,4,2,1
cope,2133,1352,encounter,4,2,1
cope,2133,1735,survive,4,1,1
cope,2133,1896,suffer,3,1,1
cope,2133,2069,handle,4,1,1
cope,2133,2181,struggle,4,2,1
cope,2133,2668,tangle,-1,2,1
cope,2133,2980,grapple,-1,1,1
cope,2133,3392,confront,6,1,1
cope,2133,4708,endure,4,1,1
cope,2133,7302,wrestle,-1,1,1
cope,2133,7343,hack,-1,2,1
cope,2133,9018,tussle,-1,2,1
cope,2133,9286,buffet,-1,2,1
cope,2133,10070,dispatch,-1,2,1
cope,2133,37053,make the grade,4,3,1
terrified,2278,720,frozen,3,2,3
terrified,2278,3950,frightened,3,2,3
terrified,2278,11938,aghast,-1,3,3
terrified,2278,27960,alarmed,-1,2,3
terrified,2278,36392,scared,3,2,3
climate,32700,1841,temperature,2,1,2
climate,32700,3644,altitude,-1,2,2
climate,32700,7532,latitude,-1,2,2
climate,32700,15009,clime,-1,2,2
climate,32700,35913,aridity,-1,2,2
climate,32700,37297,conditions,-1,2,2
climate,32700,37315,humidity,-1,1,2
climate,1539,1841,temperature,2,3,2
climate,1539,3644,altitude,-1,2,2
climate,1539,7532,latitude,-1,2,2
climate,1539,15009,clime,-1,2,2
code,3259,21123,cipher,-1,2,1
unknown,3519,359,strange,2,1,2
unknown,3519,805,far,2,2,2
unknown,3519,1204,alien,4,2,2
unknown,3519,1262,foreign,2,1,2
unknown,3519,1440,untold,-1,3,2
unknown,3519,1703,distant,4,3,2
unknown,3519,3587,remote,4,1,2
unknown,3519,4263,faraway,6,3,2
unknown,3519,4691,unfamiliar,4,1,2
unknown,3519,4875,unnamed,-1,1,2
unknown,3519,5082,unexplained,-1,1,2
unknown,3519,5327,hidden,3,3,2
unknown,3519,6177,desolate,-1,3,2
unknown,3519,7420,nameless,-1,1,2
unknown,3519,7682,unidentified,-1,1,2
unknown,3519,10831,incognito,-1,3,2
unknown,3519,11015,unexplored,-1,1,2
unknown,3519,13309,uncharted,-1,1,2
unknown,3519,14848,unsung,-1,3,2
unknown,3519,18082,anonymous,6,1,2
unknown,3519,20847,humble,6,3,2
unknown,3519,23102,new,1,1,2
unknown,3519,23482,exotic,4,1,2
unknown,3519,23800,dark,2,2,2
unknown,3519,31905,X,-1,2,2
unknown,3519,31909,secret,3,2,2
unknown,3519,32311,concealed,-1,3,2
unknown,3519,35099,unheard-of,-1,3,2
unknown,3519,35633,far-off,-1,3,2
unknown,3519,37651,so-and-so,-1,2,2
unknown,3519,37652,such-and-such,-1,3,2
cheers,39375,1837,joy,4,1,1
cheers,39375,2635,comfort,3,2,1
cheers,39375,4481,glee,-1,1,1
cheers,39375,5674,encouragement,4,1,1
cheers,39375,5912,merriment,-1,2,1
cheers,39375,6735,solace,-1,2,1
cheers,39375,7497,gaiety,-1,2,1
cheers,39375,9144,animation,4,2,1
cheers,39375,10135,mirth,-1,2,1
cheers,39375,11775,buoyancy,-1,2,1
cheers,39375,17964,hilarity,-1,2,1
cheers,39375,30876,geniality,-1,2,1
cheers,39375,31676,delight,4,1,1
cheers,39375,32206,gladness,-1,2,1
cheers,39375,32208,joyousness,-1,2,1
cheers,39375,32209,liveliness,-1,2,1
cheers,39375,35721,hopefulness,-1,2,1
cheers,39375,36339,cheeriness,-1,3,1
cheers,39375,36340,good cheer,4,3,1
cheers,39375,36523,optimism,6,1,1
cheers,39375,36524,exuberance,-1,2,1
cheers,39375,36525,jauntiness,-1,2,1
crash,986,130,crack,4,2,1
crash,986,367,smash,4,2,1
crash,986,472,blast,5,3,1
crash,986,478,burst,4,2,1
crash,986,530,thunder,3,2,1
crash,986,627,sound,2,2,1
crash,986,632,clap,3,2,1
crash,986,1891,clang,-1,2,1
crash,986,2323,slam,4,2,1
crash,986,2895,din,-1,2,1
crash,986,3057,clash,6,3,1
crash,986,6636,racket,-1,2,1
crash,986,8979,boom,5,2,1
crash,986,9966,wham,-1,2,1
crash,986,13268,smashing,-1,2,1
crash,986,14687,peal,-1,2,1
crash,986,15480,clatter,-1,2,1
comment,34975,130,crack,4,2,2
comment,34975,196,review,5,1,2
comment,34975,294,report,3,1,2
comment,34975,567,note,1,1,2
comment,34975,651,observation,4,1,2
comment,34975,1513,buzz,6,2,2
comment,34975,1901,commentary,5,1,2
comment,34975,3102,remark,4,1,2
comment,34975,4764,discussion,3,1,2
comment,34975,5616,criticism,4,1,2
comment,34975,5908,exposition,-1,2,2
comment,34975,6201,illustration,5,2,2
comment,34975,6365,judgment,6,1,2
comment,34975,8318,gloss,-1,2,2
comment,34975,11303,footnote,-1,2,2
comment,34975,12083,hearsay,-1,2,2
comment,34975,16513,dictum,-1,2,2
comment,34975,25636,mouthful,-1,2,2
comment,34975,30828,wisecrack,-1,2,2
comment,34975,31380,input,4,2,2
comment,34975,31782,mention,3,1,2
comment,34975,33660,opinion,3,1,2
comment,34975,35989,comeback,5,2,2
comment,34975,36036,animadversion,-1,2,2
comment,34975,36935,annotation,-1,2,2
comment,34975,36937,elucidation,-1,2,2
comment,34975,38710,editorial,4,2,2
comedienne,39196,178,howl,-1,1,3
comedienne,39196,344,laugh,2,1,3
comedienne,39196,1088,character,3,2,3
comedienne,39196,1531,panic,4,2,3
comedienne,39196,2169,comic,3,2,3
comedienne,39196,3692,sensation,4,2,3
comedienne,39196,4475,hoot,-1,1,3
comedienne,39196,5121,wit,5,2,3
comedienne,39196,5187,riot,5,2,3
comedienne,39196,12618,entertainer,4,2,3
comedienne,39196,12746,guffaw,-1,2,3
comedienne,39196,24361,comedian,4,2,3
comedienne,39196,31936,card,3,2,3
broader,31314,433,deep,2,1,2
broader,31314,456,full,2,1,2
broader,31314,1766,vast,4,1,2
broader,31314,1842,immense,5,1,2
broader,31314,3100,generous,3,1,2
broader,31314,3310,outstretched,-1,3,2
broader,31314,3737,widespread,5,3,2
broader,31314,4097,squat,-1,2,2
broader,31314,4164,extensive,4,1,2
broader,31314,5765,spacious,5,3,2
broader,31314,10129,voluminous,-1,3,2
broader,31314,11428,splay,-1,2,2
broader,31314,13903,thick,3,2,2
broader,31314,19132,large,2,1,2
broader,31314,21080,capacious,-1,3,2
broader,31314,24094,expansive,-1,1,2
broader,31314,24308,ample,5,3,2
broader,31314,25365,roomy,-1,2,2
broader,31314,31269,outspread,-1,3,2
broader,31314,33297,extended,-1,3,2
award,857,113,order,2,2,2
award,857,747,grant,3,3,2
award,857,801,gold,2,3,2
award,857,3369,verdict,6,3,2
award,857,3934,decision,3,3,2
award,857,4353,donation,4,3,2
award,857,5073,presentation,3,3,2
award,857,5302,scholarship,4,3,2
award,857,6868,honor,-1,3,2
award,857,8472,adjudication,-1,2,2
award,857,9843,citation,-1,3,2
award,857,11071,endowment,-1,3,2
award,857,11684,conferment,-1,2,2
award,857,12360,decree,-1,2,2
award,857,13843,accolade,-1,3,2
award,857,16221,allotment,-1,2,2
award,857,16736,gift,2,3,2
chain,2998,113,order,2,2,1
chain,2998,214,set,4,2,1
chain,2998,650,sequence,6,2,1
chain,2998,723,string,3,1,1
chain,2998,1061,train,1,2,1
chain,2998,2433,row,-1,2,1
chain,2998,3787,trust,3,2,1
chain,2998,6520,progression,5,2,1
chain,2998,7272,syndicate,-1,2,1
chain,2998,12429,conglomerate,-1,1,1
chain,2998,31330,group,1,1,1
chain,2998,31479,alternation,-1,2,1
chain,2998,32043,continuity,6,2,1
chain,2998,33106,concatenation,-1,2,1
otherwise,31295,11136,contrarily,-1,3,3
otherwise,31295,13114,variously,-1,3,3
otherwise,31295,32355,if not,1,3,3
otherwise,31295,38004,differently,3,2,3
otherwise,31295,38381,diversely,4,3,3
otherwise,36586,11136,contrarily,-1,3,3
otherwise,36586,13114,variously,-1,3,3
otherwise,36586,32355,if not,1,3,3
otherwise,36586,38004,differently,3,2,3
otherwise,36586,38381,diversely,4,3,3
creative,4340,1669,cool,3,3,2
creative,4340,2876,hip,4,3,2
creative,4340,3848,original,3,1,2
creative,4340,4301,clever,1,3,2
creative,4340,5634,visionary,-1,1,2
creative,4340,6077,productive,4,1,2
creative,4340,6139,ingenious,-1,1,2
creative,4340,6527,fertile,6,3,2
creative,4340,7628,prolific,-1,1,2
creative,4340,7691,gifted,5,1,2
creative,4340,8418,inspired,-1,3,2
creative,4340,9231,inventive,-1,1,2
creative,4340,11044,formative,-1,3,2
creative,4340,11314,stimulating,-1,3,2
creative,4340,24775,innovative,5,1,2
creative,4340,34277,way out,-1,3,2
creative,4340,35492,leading-edge,-1,3,2
manage,2171,24,run,1,1,2
manage,2171,58,head,1,2,2
manage,2171,372,watch,1,2,2
manage,2171,624,rule,3,2,2
manage,2171,681,use,1,1,2
manage,2171,885,guide,3,1,2
manage,2171,934,steer,4,2,2
manage,2171,1001,instruct,5,2,2
manage,2171,1061,train,1,1,2
manage,2171,1711,pilot,2,2,2
manage,2171,1998,conduct,4,1,2
manage,2171,2004,command,4,2,2
manage,2171,2069,handle,4,1,2
manage,2171,2446,direct,3,2,2
manage,2171,2571,minister,4,2,2
manage,2171,2599,request,3,2,2
manage,2171,2695,execute,6,2,2
manage,2171,2840,maintain,4,1,2
manage,2171,3138,operate,4,1,2
manage,2171,3246,wield,6,2,2
manage,2171,3260,govern,4,1,2
manage,2171,3719,concert,2,2,2
manage,2171,5236,engineer,2,2,2
manage,2171,5352,supervise,4,1,2
manage,2171,5781,administer,5,1,2
manage,2171,5895,manipulate,5,2,2
manage,2171,6028,advocate,6,2,2
manage,2171,6406,designate,5,2,2
manage,2171,7816,boss,2,2,2
manage,2171,8024,regulate,5,1,2
manage,2171,8857,preside,5,2,2
manage,2171,10981,ply,-1,2,2
manage,2171,11659,superintend,-1,2,2
manage,2171,12359,disburse,-1,2,2
manage,2171,17089,counsel,-1,2,2
manage,2171,20668,dominate,4,1,2
manage,2171,28559,officiate,-1,2,2
manage,2171,31924,oversee,5,1,2
manage,2171,32275,influence,4,2,2
manage,2171,32681,run the show,1,3,2
manage,2171,33562,take care of,4,1,2
manage,2171,33792,captain,3,2,2
manage,2171,34636,take the helm,-1,3,2
spot,1362,455,drop,3,2,1
spot,1362,1264,nip,-1,2,1
spot,1362,1451,mite,-1,2,1
spot,1362,3498,shot,4,3,1
spot,1362,3699,snort,-1,2,1
spot,1362,3960,flaw,5,2,1
spot,1362,4734,particle,-1,2,1
spot,1362,5239,smudge,-1,2,1
spot,1362,6175,jot,-1,2,1
spot,1362,8066,dollop,-1,2,1
spot,1362,12993,blotch,-1,2,1
spot,1362,13175,daub,-1,2,1
spot,1362,13513,blot,-1,2,1
spot,1362,13519,blemish,-1,2,1
spot,1362,13775,iota,-1,2,1
spot,1362,13790,molecule,-1,2,1
spot,1362,13799,atom,4,2,1
spot,1362,15245,pimple,-1,2,1
spot,1362,15462,taint,-1,2,1
spot,1362,16616,dram,-1,2,1
spot,1362,21117,smidgen,-1,2,1
spot,1362,22943,whit,-1,2,1
mud,846,576,ooze,-1,2,1
mud,846,847,clay,-1,3,1
mud,846,3550,slab,-1,2,1
mud,846,7348,muck,-1,3,1
mud,846,9170,sludge,-1,3,1
mud,846,10012,slush,-1,3,1
mud,846,11636,mire,-1,2,1
facilities,36822,219,turn,4,2,4
facilities,36822,740,bent,4,2,4
facilities,36822,1716,skill,3,2,4
facilities,36822,2852,address,1,2,4
facilities,36822,4346,aptitude,-1,2,4
facilities,36822,5121,wit,5,2,4
facilities,36822,5147,competence,5,2,4
facilities,36822,7693,knack,-1,2,4
facilities,36822,8583,efficiency,4,2,4
facilities,36822,10509,spontaneity,-1,2,4
facilities,36822,10599,proficiency,-1,2,4
facilities,36822,12602,leaning,-1,2,4
facilities,36822,14603,propensity,-1,2,4
facilities,36822,16125,dexterity,-1,2,4
facilities,36822,23771,fluency,4,2,4
facilities,36822,31398,poise,-1,2,4
facilities,36822,34164,smoothness,-1,2,4
facilities,36822,34514,tact,6,2,4
facilities,36822,34994,quickness,-1,2,4
facilities,36822,35204,adroitness,-1,2,4
facilities,36822,35540,effortlessness,-1,2,4
facilities,36822,35542,readiness,5,2,4
range,3636,24,run,1,2,1
range,3636,113,order,2,2,1
range,3636,163,swing,4,2,1
range,3636,167,play,1,2,1
range,3636,356,space,2,1,1
range,3636,550,matter,4,1,1
range,3636,973,spread,4,2,1
range,3636,1119,sweep,4,2,1
range,3636,1154,area,3,1,1
range,3636,1192,circle,2,2,1
range,3636,1232,stretch,4,2,1
range,3636,1391,orbit,-1,2,1
range,3636,1916,length,3,1,1
range,3636,2443,field,2,1,1
range,3636,2546,expanse,-1,2,1
range,3636,3061,tune,2,2,1
range,3636,3675,province,6,2,1
range,3636,3828,span,5,2,1
range,3636,4054,vicinity,6,2,1
range,3636,4553,extension,4,2,1
range,3636,4554,hearing,4,2,1
range,3636,5427,territory,4,1,1
range,3636,5849,sphere,5,2,1
range,3636,5856,domain,5,2,1
range,3636,6057,realm,6,2,1
range,3636,6353,dimension,4,1,1
range,3636,6966,leeway,-1,2,1
range,3636,7264,neighborhood,-1,2,1
range,3636,7532,latitude,-1,2,1
range,3636,7971,spectrum,5,1,1
range,3636,8555,ambit,-1,2,1
range,3636,9402,panorama,-1,2,1
range,3636,9872,radius,-1,2,1
range,3636,10083,width,4,2,1
range,3636,13476,purview,-1,2,1
range,3636,19612,amplitude,-1,2,1
range,3636,21276,earshot,-1,2,1
range,3636,31551,scope,5,1,1
range,3636,31567,diapason,-1,2,1
range,3636,32861,reach,3,2,1
range,3636,33639,confines,-1,2,1
range,3636,33640,dimensions,4,2,1
range,3636,33641,gamut,-1,2,1
range,3636,33642,limits,3,2,1
range,3636,33643,magnitude,5,2,1
range,3636,33644,parameters,-1,2,1
range,3636,33645,run of,-1,3,1
range,3636,39382,compass,-1,2,1
balance,2152,754,hang,3,2,2
balance,2152,2359,harmony,6,1,2
balance,2152,3562,tension,4,1,2
balance,2152,6147,symmetry,-1,2,2
balance,2152,8593,equity,-1,1,2
balance,2152,9599,counterbalance,-1,2,2
balance,2152,9606,correspondence,5,2,2
balance,2152,11880,parity,-1,2,2
balance,2152,14662,equivalence,-1,2,2
balance,2152,33281,proportion,5,2,2
balance,2152,34706,antithesis,-1,2,2
balance,2152,38391,stasis,-1,2,2
take,182,261,catch,1,2,1
take,182,739,return,2,2,1
take,182,753,cut,2,2,1
take,182,1681,haul,6,2,1
take,182,3093,yield,6,2,1
take,182,6170,holding,-1,2,1
take,182,8177,catching,-1,2,1
take,182,12569,revenue,5,2,1
take,182,19195,booty,-1,2,1
pan,258,174,bucket,-1,3,1
pan,258,329,pot,3,3,1
pan,258,2009,vessel,5,2,1
pan,258,7107,pail,-1,2,1
pan,258,11795,roaster,-1,2,1
pan,258,16080,casserole,6,2,1
complain,1099,195,attack,3,2,2
complain,1099,1527,object,3,3,2
complain,1099,1930,protest,3,3,2
complain,1099,1997,charge,3,2,2
complain,1099,1999,defy,6,2,2
complain,1099,2154,oppose,4,3,2
complain,1099,2304,moan,6,3,2
complain,1099,3569,groan,6,2,2
complain,1099,4058,grieve,-1,2,2
complain,1099,4072,differ,4,2,2
complain,1099,4385,reproach,6,2,2
complain,1099,5858,beef,3,2,2
complain,1099,6093,lament,-1,3,2
complain,1099,6179,whimper,-1,2,2
complain,1099,6711,bitch,-1,2,2
complain,1099,7179,refute,-1,2,2
complain,1099,8909,indict,-1,2,2
complain,1099,8940,disapprove,4,2,2
complain,1099,9184,dissent,-1,2,2
complain,1099,9196,grumble,-1,3,2
complain,1099,9591,bemoan,-1,2,2
complain,1099,10295,wail,-1,2,2
complain,1099,12860,criticize,4,3,2
complain,1099,13290,growl,-1,2,2
complain,1099,13977,denounce,5,3,2
complain,1099,14403,nag,-1,2,2
complain,1099,16304,accuse,4,3,2
complain,1099,16414,contravene,-1,2,2
complain,1099,17176,demur,-1,2,2
complain,1099,17949,grouse,-1,2,2
complain,1099,18612,remonstrate,-1,2,2
complain,1099,19059,deprecate,-1,2,2
complain,1099,19799,deplore,-1,2,2
complain,1099,21597,gripe,-1,3,2
complain,1099,23763,impute,-1,2,2
complain,1099,26176,lay,5,2,2
complain,1099,30288,fuss,5,2,2
bone,1871,14154,cartilage,-1,1,1
unimportant,6018,157,little,1,3,4
unimportant,6018,1281,casual,3,3,4
unimportant,6018,1486,minor,4,3,4
unimportant,6018,1514,minute,1,3,4
unimportant,6018,1944,slight,4,3,4
unimportant,6018,3876,meaningless,-1,1,4
unimportant,6018,3961,useless,3,1,4
unimportant,6018,3991,irrelevant,5,1,4
unimportant,6018,4372,unnecessary,3,1,4
unimportant,6018,5371,immaterial,-1,1,4
unimportant,6018,5999,petty,6,3,4
unimportant,6018,6438,inconsequential,-1,1,4
unimportant,6018,6540,zip,-1,3,4
unimportant,6018,6852,insignificant,5,1,4
unimportant,6018,8175,paltry,-1,3,4
unimportant,6018,8466,negligible,6,1,4
unimportant,6018,8511,zero,2,3,4
unimportant,6018,8833,nugatory,-1,3,4
unimportant,6018,11029,frothy,-1,3,4
unimportant,6018,17149,frivolous,-1,1,4
unimportant,6018,18273,null,-1,1,4
unimportant,6018,28974,zilch,-1,3,4
unimportant,6018,31328,trivial,4,1,4
unimportant,6018,31576,indifferent,6,3,4
unimportant,6018,32331,nothing,2,3,4
unimportant,6018,32410,inconsiderable,-1,3,4
unimportant,6018,32418,trifling,-1,3,4
unimportant,6018,32422,second-rate,-1,3,4
unimportant,6018,32425,worthless,6,1,4
unimportant,6018,36174,beside the point,3,3,4
unimportant,6018,36719,picayune,-1,3,4
unimportant,6018,38122,low-ranking,-1,3,4
unimportant,6018,38123,of no account,3,3,4
unimportant,6018,38124,of no consequence,4,3,4
unimportant,6018,39418,shoestring,-1,3,4
bound,31307,740,bent,4,2,1
bound,31307,2548,certain,3,3,1
bound,31307,3693,intent,5,2,1
bound,31307,5520,doomed,-1,2,1
bound,31307,6129,restrained,-1,1,1
bound,31307,6764,required,-1,2,1
bound,31307,10493,driven,-1,2,1
bound,31307,11270,forced,-1,2,1
bound,31307,20006,constrained,-1,1,1
bound,31307,25944,firm,4,2,1
bound,31307,26060,sure,2,3,1
bound,31307,32433,fated,-1,2,1
bound,31307,36056,duty-bound,3,3,1
bound,31307,36057,obligated,-1,1,1
bound,31307,36058,bounden,-1,3,1
bound,31307,37696,made,-1,2,1
bound,31307,38163,compelled,5,2,1
bound,31307,38211,impelled,-1,2,1
yawn,34427,596,give,1,2,1
yawn,34427,836,gap,2,2,1
yawn,34427,967,nap,5,2,1
yawn,34427,973,spread,4,2,1
yawn,34427,4732,expand,4,2,1
yawn,34427,5650,doze,-1,2,1
yawn,34427,9975,gape,-1,2,1
yawn,34427,21558,snooze,-1,2,1
yawn,34427,31319,part,2,2,1
yawn,34427,31502,divide,3,2,1
yawn,34427,33166,sleep,3,2,1
yawn,34427,34106,yaw,-1,2,1
yawn,34427,35713,drowse,-1,2,1
yawn,34427,39496,yawp,-1,2,1
cave,726,46,den,-1,2,1
cave,726,3000,hollow,6,2,1
cave,726,7077,cavity,-1,2,1
cave,726,22618,grotto,-1,3,1
value,1829,585,cost,2,1,1
value,1829,586,price,2,1,1
value,1829,1997,charge,3,2,1
value,1829,3210,expense,4,1,1
value,1829,4771,assessment,4,2,1
value,1829,5104,profit,4,1,1
value,1829,32694,rate,4,1,1
value,1829,32863,equivalent,5,2,1
value,1829,34953,amount,3,1,1
value,1829,36092,appraisal,-1,2,1
compromise,31524,286,mean,2,2,3
compromise,31524,1322,deal,4,1,3
compromise,31524,1974,accord,-1,1,3
compromise,31524,4055,adjustment,4,1,3
compromise,31524,4499,compact,-1,2,3
compromise,31524,4829,contract,3,2,3
compromise,31524,5158,composition,4,2,3
compromise,31524,5697,bargain,3,1,3
compromise,31524,7030,settlement,5,1,3
compromise,31524,8676,pact,6,1,3
compromise,31524,23428,covenant,-1,2,3
compromise,31524,31401,understanding,4,1,3
compromise,31524,31566,arrangement,3,1,3
compromise,31524,33021,accommodation,3,1,3
compromise,31524,35419,concession,6,1,3
compromise,31524,36977,sellout,-1,2,3
compromise,31524,38450,middle ground,-1,3,3
compromise,31524,38514,trade-off,-1,2,3
compromise,31524,39065,fifty-fifty,-1,3,3
efficient,33011,6077,productive,4,1,3
efficient,33011,1432,useful,2,1,3
efficient,33011,8806,qualified,3,3,3
efficient,33011,31873,accomplished,-1,3,3
efficient,33011,1517,valuable,3,1,3
efficient,33011,30751,capable,4,1,3
efficient,33011,5734,apt,-1,3,3
efficient,33011,1992,active,3,1,3
efficient,33011,15244,efficacious,-1,3,3
efficient,33011,7197,virtuous,-1,3,3
efficient,33011,5440,skilled,4,1,3
efficient,33011,620,handy,6,3,3
efficient,33011,28980,businesslike,-1,3,3
efficient,33011,5545,experienced,3,3,3
efficient,33011,4516,competent,5,1,3
efficient,33011,3190,economic,4,3,3
efficient,33011,31636,economical,4,1,3
efficient,33011,33237,effectual,-1,3,3
efficient,33011,25152,energetic,4,1,3
efficient,33011,757,able,2,1,3
efficient,33011,10650,proficient,-1,3,3
efficient,33011,741,powerful,3,1,3
efficient,33011,4301,clever,1,3,3
efficient,33011,12666,shrewd,6,3,3
efficient,33011,7269,saving,5,3,3
efficient,33011,4014,adequate,4,1,3
efficient,33011,12904,potent,-1,1,3
efficient,33011,24475,expert,3,3,3
efficient,33011,8513,profitable,4,1,3
efficient,33011,32092,systematic,6,3,3
efficient,33011,6661,organized,4,3,3
efficient,33011,35338,conducive,-1,3,3
efficient,33011,14801,fitted,-1,3,3
efficient,33011,36637,equal to,3,3,3
efficient,33011,25545,dynamic,4,1,3
efficient,33011,364,ready,1,3,3
efficient,33011,7644,talented,3,3,3
efficient,33011,27636,decisive,4,1,3
efficient,33011,8479,deft,-1,3,3
efficient,33011,18342,tough,4,1,3
efficient,33011,21197,adapted,-1,3,3
efficient,33011,14337,masterly,-1,3,3
efficient,33011,35340,good for,-1,3,3
assure,33274,491,bag,1,2,2
assure,33274,574,sell,2,2,2
assure,33274,1348,inspire,4,2,2
assure,33274,2135,encourage,3,1,2
assure,33274,2635,comfort,3,2,2
assure,33274,2908,soothe,-1,2,2
assure,33274,4850,satisfy,4,1,2
assure,33274,5133,reassure,5,1,2
assure,33274,9553,hearten,-1,2,2
assure,33274,34648,persuade,3,1,2
tourney,34738,195,attack,3,2,2
tourney,34738,1352,encounter,4,2,2
tourney,34738,1604,conflict,4,2,2
tourney,34738,2181,struggle,4,2,2
tourney,34738,2506,duel,-1,2,2
tourney,34738,3038,contest,3,2,2
tourney,34738,3057,clash,6,2,2
tourney,34738,3635,collision,5,2,2
tourney,34738,3662,combat,6,2,2
tourney,34738,6766,bout,-1,2,2
tourney,34738,9018,tussle,-1,2,2
tourney,34738,11913,skirmish,-1,2,2
tourney,34738,16479,scuffle,-1,2,2
tourney,34738,18759,joust,-1,2,2
tourney,34738,25952,tournament,3,1,2
tourney,34738,26194,meet,1,2,2
tourney,34738,33047,fracas,-1,2,2
tourney,34738,39179,scrimmage,-1,2,2
photographer,3643,7915,photojournalist,-1,2,4
photographer,3643,21408,paparazzo,-1,2,4
photographer,3643,22917,shutterbug,-1,2,4
universal,2193,349,all,1,3,4
universal,2193,557,usual,2,3,4
universal,2193,566,whole,2,2,4
universal,2193,1246,general,4,2,4
universal,2193,1274,regular,3,2,4
universal,2193,1291,total,3,2,4
universal,2193,1626,comprehensive,5,1,4
universal,2193,2099,global,4,1,4
universal,2193,2261,broad,3,1,4
universal,2193,3338,undisputed,-1,3,4
universal,2193,3737,widespread,5,3,4
universal,2193,4164,extensive,4,1,4
universal,2193,4207,omnipresent,-1,3,4
universal,2193,4226,ubiquitous,-1,1,4
universal,2193,5579,accepted,5,3,4
universal,2193,5624,mundane,5,3,4
universal,2193,6090,cosmic,-1,3,4
universal,2193,6472,sweeping,-1,2,4
universal,2193,7929,cosmopolitan,5,2,4
universal,2193,8670,multinational,-1,3,4
universal,2193,9759,generic,5,2,4
universal,2193,9764,planetary,-1,3,4
universal,2193,9822,prevalent,-1,1,4
universal,2193,10038,stellar,-1,3,4
universal,2193,10282,worldly,-1,3,4
universal,2193,10553,celestial,-1,3,4
universal,2193,12595,unrestricted,-1,3,4
universal,2193,13225,diffuse,-1,3,4
universal,2193,13944,astronomical,-1,3,4
universal,2193,14031,terrestrial,-1,3,4
universal,2193,16332,catholic,-1,2,4
universal,2193,25404,common,3,1,4
universal,2193,33187,customary,5,3,4
universal,2193,33885,unlimited,4,1,4
universal,2193,35304,all-inclusive,-1,3,4
universal,2193,37600,all-over,1,3,4
universal,2193,38670,ecumenical,-1,3,4
bumper,8345,386,enough,2,1,2
bumper,8345,456,full,2,1,2
bumper,8345,656,large,2,1,2
bumper,8345,1698,complete,2,1,2
bumper,8345,3100,generous,3,1,2
bumper,8345,3600,sufficient,4,1,2
